gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos,province,provinceCode,district,districtCode,village,villageCode,street,streetCode
"{""latitude"":20.85429001,""longitude"":106.69452667}",,2517506030848527,Lớp mầm non tư thục Sao Mai,,"29 ngõ 11, Đông Khê, Q. Ngô Quyền, Tp. Hải Phòng",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20140709/2440-7fd6849de619daf466c02d255105a7f7.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140709/2440-7fd6849de619daf466c02d255105a7f7.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Ngô Quyền,quan-ngo-quyen,Cầu Đá,cau-da,Đông Khê,dong-khe
"{""latitude"":20.85477066,""longitude"":106.69859314}",,805509991848539,Sakura Montessori International School,Sakura Montessori  School,"12 B5 lô 26BC, Lê Hồng Phong, Q. Ngô Quyền, Tp. Hải Phòng",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20140709/2437-e97745db721de59546a7e6fb5c4ef161.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140709/2437-e97745db721de59546a7e6fb5c4ef161.jpg,,(84-97) 5 985 235; (84-4) 66 848 558,contact2@sakuramontessori.edu.vn,http://facebook.com/SakuraMontessoriInternationalSchool,http://sakuramontessori.edu.vn/,0,[],Hải Phòng,hai-phong,Quận Ngô Quyền,quan-ngo-quyen,khu đô thị ngã năm Cát Bi,khu-do-thi-nga-nam-cat-bi,Lê Hồng Phong,le-hong-phong
"{""latitude"":20.85428619,""longitude"":106.71295929}",,1733276995864901,Mầm non Minh Phúc,,"237, Phương Lưu, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20140717/2594-a97859783584da90d26f67bc6a3a20f5.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140717/2594-a97859783584da90d26f67bc6a3a20f5.jpg,,(84-31) 3 766 951; (84-97) 7 234 086,,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Phương Lưu,phuong-luu,Phương Lưu,phuong-luu
"{""latitude"":20.85381126,""longitude"":106.7195816}",,2234554121866357,Trường mầm non Big Sun,,"42/311, Phủ Thượng Đoạn, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20140718/2614-8b6b0c5d662e503154691c8c5f764e6c.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140718/2614-8b6b0c5d662e503154691c8c5f764e6c.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Phú Xá,phu-xa,Phủ Thượng Đoạn,phu-thuong-doan
"{""latitude"":20.85352516,""longitude"":106.71914673}",,4198806650866345,Trường mầm non Họa Mi,,"66/311, Phủ Thượng Đoạn, Q. Hải An, Tp. Hải Phòng",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20140718/2614-1c203abc2d6a83f744ef7671c5ad49a3.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140718/2614-1c203abc2d6a83f744ef7671c5ad49a3.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hải An,quan-hai-an,Phú Xá,phu-xa,Phủ Thượng Đoạn,phu-thuong-doan
"{""latitude"":20.124972,""longitude"":105.700922}",,41168108071033499,Trường THCS Thành Thọ,,"Xã Thành Thọ, H. Thạch Thành, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Thạch Thành,huyen-thach-thanh,Xã Thành Thọ,xa-thanh-tho,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.85407,""longitude"":105.762044}",,2307232083978614,Trường tiểu học thị trấn Kim Bài,,"Tt. Kim Bài, H. Thanh Oai, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Oai,huyen-thanh-oai,Thị trấn Kim Bài,thi-tran-kim-bai,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":21.5838297222,""longitude"":105.807167778}",,2274319851510243,Trường phổ thông vùng cao Việt Bắc,,"Đường Z115, Xã Quyết Thắng, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,5.0,,//poipic1.coccoc.com/80x80/poi/previews/20121107/p1_13522858837062572eafd0416c635cb362ab46f3a631e8.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121107/p1_13522858837062572eafd0416c635cb362ab46f3a631e8.jpg,,(84-280) 3 846 272,,,,2,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Xã Quyết Thắng,xa-quyet-thang,Đường Z115,duong-z115
"{""latitude"":21.5836866667,""longitude"":105.807309167}",,3261932954519357,Trường đại học Thái Nguyên,,"Đường Z115, P. Tân Thịnh, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20121116/p1_135303474445930ae60fac83f996ae2c4f4b66385c7670.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121116/p1_135303474445930ae60fac83f996ae2c4f4b66385c7670.jpg,,,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Tân Thịnh,phuong-tan-thinh,Đường Z115,duong-z115
"{""latitude"":21.583081,""longitude"":105.81321}",,34298011541036184,Trường Thiếu Sinh Quân quân khu 1,,"P. Tân Thịnh, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Tân Thịnh,phuong-tan-thinh,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":21.5832572222,""longitude"":105.8349875}",,31756069891466611,Anh ngữ Ames,,"590, Lương Ngọc Quyến, P. Đồng Quang, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,1800 2098,,http://facebook.com/AnhNguAMES,http://ames.edu.vn/,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Đồng Quang,phuong-dong-quang,Lương Ngọc Quyến,luong-ngoc-quyen
"{""latitude"":21.5836816667,""longitude"":105.835106389}",,2199665575511472,Cơ sở dạy nghề sửa chữa xe máy,,"3 tổ 2 phố 8, Lương Ngọc Quyến, P. Phan Đình Phùng, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20121108/p1_13523466674031bf610e0933f9c2b4ca5c8cc99e13faa9.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121108/p1_13523466674031bf610e0933f9c2b4ca5c8cc99e13faa9.jpg,,(84-208) 3 855 002,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Phan Đình Phùng,phuong-phan-dinh-phung,Lương Ngọc Quyến,luong-ngoc-quyen
"{""latitude"":21.5839594444,""longitude"":105.845211944}",,2852630928521722,Trường trung học cơ sở Nha Trang,,"Tổ 29, Xương Rồng, P. Phan Đình Phùng, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20121119/p1_1353294002058a98c35aa248fa54f7f9047f8204a4031.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121119/p1_1353294002058a98c35aa248fa54f7f9047f8204a4031.jpg,,(84-280) 3 851 809,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Phan Đình Phùng,phuong-phan-dinh-phung,Xương Rồng,xuong-rong
"{""latitude"":21.5839002778,""longitude"":105.845134722}",,2719386314520255,Trường THCS Nha Trang,,"Xương Rồng, P. Phan Đình Phùng, Thành phố Thái Nguyên, T. Thái Nguyên",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20121116/p1_1353040504468f2c3155c187a4508ff90367a57b0531e.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121116/p1_1353040504468f2c3155c187a4508ff90367a57b0531e.jpg,,(84-280) 3 851 809,,,,0,[],Thái Nguyên,thai-nguyen,Thành phố Thái Nguyên,thanh-pho-thai-nguyen,Phường Phan Đình Phùng,phuong-phan-dinh-phung,Xương Rồng,xuong-rong
"{""latitude"":21.582763,""longitude"":105.966187}",,21325194491036707,Trường tiểu học Tân Lợi,,"Xã Tân Lợi, H. Đồng Hỷ, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-280) 3 821 360,,,,0,[],Thái Nguyên,thai-nguyen,Huyện Đồng Hỷ,huyen-dong-hy,Xã Tân Lợi,xa-tan-loi,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.8541397,""longitude"":104.615174}",,24229728781040060,Trường tiểu học 3/2,,"Tiểu khu 12, Tt. Mộc Châu, H. Mộc Châu, T. Sơn La",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-22) 3 866 410,,,,0,[],Sơn La,son-la,Huyện Mộc Châu,huyen-moc-chau,Thị trấn Mộc Châu,thi-tran-moc-chau,Tiểu khu 12,tieu-khu-12
"{""latitude"":20.854903,""longitude"":106.085243}",,34194778751371643,Trường Tiểu học Đào Dương,,"Nhuê Giang, Xã Đào Dương, H. Ân Thi, T. Hưng Yên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hưng Yên,hung-yen,Huyện Ân Thi,huyen-an-thi,Xã Đào Dương,xa-dao-duong,Nhuê Giang,nhue-giang
"{""latitude"":20.125681,""longitude"":106.125199}",,34629016691099113,Trường Tiểu học Hồi Ninh,,"Xã Hồi Ninh, H. Kim Sơn, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-30) 3 862 572,,,,0,[],Ninh Bình,ninh-binh,Huyện Kim Sơn,huyen-kim-son,Xã Hồi Ninh,xa-hoi-ninh,T. Ninh Bình,t.-ninh-binh
"{""latitude"":20.85358,""longitude"":106.213753}",,10552587521371432,Trường THCS Nhân Quyền,,"Xã Nhân Quyền, H. Bình Giang, T. Hải Dương",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-320) 3 778 117,thcs.nhanquyen1@gmail.com.vn,,http://www.bg-thcsnhanquyen.haiduong.edu.vn/,0,[],Hải Dương,hai-duong,Huyện Bình Giang,huyen-binh-giang,Xã Nhân Quyền,xa-nhan-quyen,T. Hải Dương,t.-hai-duong
"{""latitude"":20.85603333,""longitude"":106.62115479}",,1688562801871994,Trường mầm non Đồng Thái,,"Thôn Minh Kha, Xã Đồng Thái, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20140722/2692-40bc0c5b9feddf7bf083c17c4c62ce12.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140722/2692-40bc0c5b9feddf7bf083c17c4c62ce12.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã Đồng Thái,xa-dong-thai,Thôn Minh Kha,thon-minh-kha
"{""latitude"":20.85500526,""longitude"":106.64704895}",,2182546390872603,Mầm non tư thục Thu Hà,,"158, Máng Nước, Xã An Đồng, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20140722/2696-3d1552c0e89e38af09391258aa05ec7d.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140722/2696-3d1552c0e89e38af09391258aa05ec7d.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã An Đồng,xa-an-dong,Máng Nước,mang-nuoc
"{""latitude"":20.85519981,""longitude"":106.64861298}",,2920447716872570,Trường  trung học cơ sở An Đông,,"Thôn Cái Tắt, Xã An Đồng, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20140722/2695-9d53b21dc8b12eb140e8e1bd46c1044f.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140722/2695-9d53b21dc8b12eb140e8e1bd46c1044f.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã An Đồng,xa-an-dong,Thôn Cái Tắt,thon-cai-tat
"{""latitude"":20.85596466,""longitude"":106.64797211}",,1105403673872524,Trường tiểu học An Đồng,,"58, Đường 203, Xã An Đồng, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20140722/2696-f7d88752ecb6eebc2bd19e688f87f6a3.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140722/2696-f7d88752ecb6eebc2bd19e688f87f6a3.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã An Đồng,xa-an-dong,Đường 203,duong-203
"{""latitude"":20.85494804,""longitude"":106.64702606}",,906582012872158,Trường mầm non An Đồng,,"Máng Nước, Xã An Đồng, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140722/2695-b25bca9ddf5c0cd4629f1d558724e01e.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140722/2695-b25bca9ddf5c0cd4629f1d558724e01e.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã An Đồng,xa-an-dong,Máng Nước,mang-nuoc
"{""latitude"":20.1267929,""longitude"":105.407914}",,19659461871036000,Trường Tiểu học Quang Trung 2,,"Xã Quang Trung, H. Ngọc Lặc, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Ngọc Lặc,huyen-ngoc-lac,Xã Quang Trung,xa-quang-trung,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.1267929,""longitude"":105.407914}",,17488851001035999,Trường Tiểu học Quang Trung 1,,"Xã Quang Trung, H. Ngọc Lặc, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Ngọc Lặc,huyen-ngoc-lac,Xã Quang Trung,xa-quang-trung,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.1267929,""longitude"":105.407914}",,3395765821035943,Trường THCS Quang Trung,,"Xã Quang Trung, H. Ngọc Lặc, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Ngọc Lặc,huyen-ngoc-lac,Xã Quang Trung,xa-quang-trung,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.8551693,""longitude"":106.65502167}",,3608454698851611,Trung tâm đào tạo đồ họa Auto Card,,"158, Tỉnh lộ 208, Xã An Đồng, H. An Dương, Tp. Hải Phòng",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20140710/2468-6924dcda0db883b15681b5dc0066fc08.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140710/2468-6924dcda0db883b15681b5dc0066fc08.jpg,,,,,,0,[],Hải Phòng,hai-phong,Huyện An Dương,huyen-an-duong,Xã An Đồng,xa-an-dong,Tỉnh lộ 208,tinh-lo-208
"{""latitude"":20.85640526,""longitude"":106.66307068}",,2099885149854240,Mầm non Bi Bi,,"31/C56, Tán Thuật, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20140711/2415-b9bca19b6cd0c9e8676c6e2df340804a.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140711/2415-b9bca19b6cd0c9e8676c6e2df340804a.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Chi Lăng,chi-lang,Tán Thuật,tan-thuat
"{""latitude"":20.85611153,""longitude"":106.66169739}",,188034917854034,Lớp dạy thêm,,"Đốc Tít, P. Trại Chuối, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20140711/2415-5ac7bd778fb30ffc135c6731c104aff1.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140711/2415-5ac7bd778fb30ffc135c6731c104aff1.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Phường Trại Chuối,phuong-trai-chuoi,Đốc Tít,doc-tit
"{""latitude"":20.85571289,""longitude"":106.66099548}",,1594881568854021,Mầm non Chích Bông,,"5, Đốc Tít, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20140711/2415-89da1888df3ab537b3e9b3b4344b5642.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140711/2415-89da1888df3ab537b3e9b3b4344b5642.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Chi Lăng,chi-lang,Đốc Tít,doc-tit
"{""latitude"":20.85554695,""longitude"":106.66070557}",,914796483853991,Mầm non Tuổi Hồng,,"24, Đốc Tít, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140711/2415-ba25d2a8c5c5260893cedb3a0420af6b.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140711/2415-ba25d2a8c5c5260893cedb3a0420af6b.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Chi Lăng,chi-lang,Đốc Tít,doc-tit
"{""latitude"":20.8563038889,""longitude"":106.661408611}",,1933972575180897,Trường tiểu học Nguyễn Trãi,,"1, Núi Voi, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20120723/p1_1343016661894226d95f893db4eac6449bae47961dba96.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120723/p1_1343016661894226d95f893db4eac6449bae47961dba96.jpg,,(84-31) 3 536 967,tieuhocnguyentrai@hongbangedu.vn,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Chi Lăng,chi-lang,Núi Voi,nui-voi
"{""latitude"":20.85625458,""longitude"":106.66478729}",,3400884526849841,Mầm non Mặt Trời,,"5, Hàm Nghi, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20140709/2459-679f6c25fed863450c4315524b447834.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140709/2459-679f6c25fed863450c4315524b447834.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Chi Lăng,chi-lang,Hàm Nghi,ham-nghi
"{""latitude"":20.85625839,""longitude"":106.67484283}",,130403032842052,Trung tâm dạy nghề và giáo dục thường xuyên Hồng Bàng,,"191, Phan Bội Châu, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20140704/2363-2b16d9bb03ff34cb73e42b3bb13af611.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140704/2363-2b16d9bb03ff34cb73e42b3bb13af611.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Tôn Thất Thuyết,ton-that-thuyet,Phan Bội Châu,phan-boi-chau
"{""latitude"":20.8553305556,""longitude"":106.673631111}",,3367069607130979,Trường nuôi dạy trẻ Hoàng Ngân,,"168, Quang Trung, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20130426/pr_136694286820092ca970c1c70f518f678e347a3ebe84f1.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20130426/pr_136694286820092ca970c1c70f518f678e347a3ebe84f1.jpg,,(84-31) 3 831 599,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Lãn Ông,lan-ong,Quang Trung,quang-trung
"{""latitude"":20.85539246,""longitude"":106.6785202}",,1498431583842124,Trường trung học cơ sở Ngô Quyền,,"33, Nguyễn Đức Cảnh, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140704/2359-8f170762015fce92a0f0e067a8527582.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140704/2359-8f170762015fce92a0f0e067a8527582.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Chùa Vẻm,chua-vem,Nguyễn Đức Cảnh,nguyen-duc-canh
"{""latitude"":20.8558763889,""longitude"":106.676601667}",,804448700130941,Trường tiểu học Nguyễn Du,,"117B, Quang Trung, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20130425/pr_1366879586819112d19b7447df88783f6145099397c6d7.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20130425/pr_1366879586819112d19b7447df88783f6145099397c6d7.jpg,,(84-31) 3 839 244,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Lãn Ông,lan-ong,Quang Trung,quang-trung
"{""latitude"":20.8561888889,""longitude"":106.678019722}",,574972903130914,Trường mẫu giáo mầm non 3,,"85, Quang Trung, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20120716/p1_13424054436921eaaa2cec92c94588c98f06e969061270.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120716/p1_13424054436921eaaa2cec92c94588c98f06e969061270.jpg,,(84-31) 3 839 475,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Lãn Ông,lan-ong,Quang Trung,quang-trung
"{""latitude"":20.8562430556,""longitude"":106.676711111}",,4083715371130786,Trường nuôi dạy trẻ Hoa Sen,,"9, Hoàng Ngân, Q. Hồng Bàng, Tp. Hải Phòng",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20120716/p1_13424054417028f943505c3839ff56fc0f6c03915083d5.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120716/p1_13424054417028f943505c3839ff56fc0f6c03915083d5.jpg,,(84-31) 3 838 283,,,,0,[],Hải Phòng,hai-phong,Quận Hồng Bàng,quan-hong-bang,Phan Bội Châu,phan-boi-chau,Hoàng Ngân,hoang-ngan
"{""latitude"":20.85539,""longitude"":106.678715833}",,2179890464842142,Phòng tuyển sinh,,"33, Nguyễn Đức Cảnh, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20140704/2359-034c4621cf615fd7a523044c9924fb68.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140704/2359-034c4621cf615fd7a523044c9924fb68.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Chùa Vẻm,chua-vem,Nguyễn Đức Cảnh,nguyen-duc-canh
"{""latitude"":20.8552746909,""longitude"":106.679883242}",,1710972847559974,Trường THPT Ngô Quyền,,"2, Mê Linh, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20140707/2354-b5cc1db8db172f5a655c16c9e4a245be.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140707/2354-b5cc1db8db172f5a655c16c9e4a245be.jpg,,(84-31) 3 631 342,thtpngoquyen90nam@gmail.com,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Chùa Vẻm,chua-vem,Mê Linh,me-linh
"{""latitude"":20.85559,""longitude"":106.679113889}",,2159415654131261,Trung tâm đào tạo tin học VIE,,"1, Nguyễn Đức Cảnh, Q. Lê Chân, Tp. Hải Phòng",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20120716/p1_134240556145845e410672f80a2f819ed404faa726aaf2.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120716/p1_134240556145845e410672f80a2f819ed404faa726aaf2.jpg,,,,,,0,[],Hải Phòng,hai-phong,Quận Lê Chân,quan-le-chan,Chùa Vẻm,chua-vem,Nguyễn Đức Cảnh,nguyen-duc-canh
"{""latitude"":20.8555566667,""longitude"":106.685022222}",,2319953738137367,Mầm non Sông Xanh,,"9D, Nguyễn Khuyến, Q. Ngô Quyền, Tp. Hải Phòng",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20130418/pr_136628041350745a44f9237616cb9c2952baafe9b71258.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20130418/pr_136628041350745a44f9237616cb9c2952baafe9b71258.jpg,,(84-31) 3 502 317; (84-94) 3 010 380,,,http://greenriver.edu.vn/,0,[],Hải Phòng,hai-phong,Quận Ngô Quyền,quan-ngo-quyen,Trần Hưng Đạo,tran-hung-dao,Nguyễn Khuyến,nguyen-khuyen
"{""latitude"":20.85623,""longitude"":106.68344}",,37873179371461459,Sol Music Centre,,"4/119, Trần Phú, P. Cầu Đất, Q. Ngô Quyền, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-96) 5 605 969,,http://facebook.com/Sol-Music-Centre-1682460775391283,,0,[],Hải Phòng,hai-phong,Quận Ngô Quyền,quan-ngo-quyen,Phường Cầu Đất,phuong-cau-dat,Trần Phú,tran-phu
