serial,province,provinceID,district,districtID,pro_districtID,village,villageID,dis_villageID
,,,,,,Thị trấn Cẩm Xuyên,4051509,40515
,,,,,,Xã Cẩm Yên,4051511,40515
,,,,,,Xã Cẩm Nam,4051513,40515
,,,,,,Xã Cẩm Nhượng,4051515,40515
,,,,,,Xã Cẩm Quan,4051517,40515
,,,,,,Thị trấn Thiên Cầm,4051519,40515
,,,,,,Xã Cẩm Hòa,4051521,40515
,,,,,,Xã Cẩm Dương,4051523,40515
,,,,,,Xã Cẩm Bình ,4051525,40515
,,,,,,Xã Cẩm Vĩnh,4051527,40515
,,,,,,Xã Cẩm Quang,4051529,40515
,,,,,,Xã Cẩm Huy,4051531,40515
,,,,,,Xã Cẩm Thạch ,4051533,40515
,,,,,,Xã Cẩm Thăng,4051535,40515
,,,,,,Xã Cẩm Duệ,4051537,40515
,,,,,,Xã Cẩm Phúc,4051539,40515
,,,,,,Xã Cẩm Lĩnh ,4051541,40515
,,,,,,Xã Cẩm Hà,4051543,40515
,,,,,,Xã Cẩm Thịnh,4051545,40515
,,,,,,Xã Cẩm Mỹ,4051547,40515
,,,,,,Xã Cẩm Trung,4051549,40515
,,,,,,Xã Cẩm Lạc,4051551,40515
,,,,,,Xã Cẩm Minh,4051553,40515
,,,,,,Xã Nam Phúc Thăng,4051555,40515
,,,,,,Xã Yên Hòa    ,4051557,40515
,,,,,,Xã Hương Long,4051701,40517
,,,,,,Thị trấn Hương Khê,4051703,40517
,,,,,,Xã Phương Điền,4051705,40517
,,,,,,Xã Hương Bình,4051707,40517
,,,,,,Xã Phú Phong,4051709,40517
,,,,,,Xã Phúc Trạch,4051711,40517
,,,,,,Xã Hương Liên,4051713,40517
,,,,,,Xã Phương Mỹ,4051715,40517
,,,,,,Xã Hà Linh,4051717,40517
,,,,,,Xã Hương Thủy,4051719,40517
,,,,,,Xã Hòa Hải,4051721,40517
,,,,,,Xã Phúc Đồng,4051723,40517
,,,,,,Xã Hương Giang,4051725,40517
,,,,,,Xã Lộc Yên ,4051727,40517
,,,,,,Xã Phú Gia,4051729,40517
,,,,,,Xã Gia Phố,4051731,40517
,,,,,,Xã Hương Đô,4051733,40517
,,,,,,Xã Hương Vĩnh,4051735,40517
,,,,,,Xã Hương Xuân,4051737,40517
,,,,,,Xã Hương Trà,4051739,40517
,,,,,,Xã Hương Trạch,4051741,40517
,,,,,,Xã Hương Lâm ,4051743,40517
,,,,,,Xã Điền Mỹ,4051745,40517
,,,,,,Xã Kỳ Phong,4051905,40519
,,,,,,Xã Kỳ Xuân,4051907,40519
,,,,,,Xã Kỳ Tiến,4051909,40519
,,,,,,Xã Kỳ Thọ,4051913,40519
,,,,,,Xã Kỳ Sơn   ,4051917,40519
,,,,,,Xã Kỳ Thượng ,4051919,40519
,,,,,,Xã Kỳ Hải,4051921,40519
,,,,,,Xã Kỳ Thư,4051923,40519
,,,,,,Xã Kỳ Châu,4051925,40519
,,,,,,Xã Kỳ Tân  ,4051927,40519
,,,,,,Xã Kỳ Hợp,4051935,40519
,,,,,,Xã Kỳ Lâm,4051939,40519
,,,,,,Xã Kỳ Lạc,4051945,40519
,,,,,,Xã Kỳ Bắc,4051949,40519
,,,,,,Xã Kỳ Phú ,4051951,40519
,,,,,,Xã Kỳ Giang,4051953,40519
,,,,,,Xã Kỳ Đồng,4051955,40519
,,,,,,Xã Kỳ Khang,4051957,40519
,,,,,,Xã Kỳ Văn,4051959,40519
,,,,,,Xã Kỳ Trung,4051961,40519
,,,,,,Xã Kỳ Tây,4051963,40519
,,,,,,Xã Lâm Hợp,4051967,40519
,,,,,,Xã Kỳ Hà,4052001,40520
,,,,,,Xã Kỳ Ninh,4052003,40520
,,,,,,Xã Kỳ Lợi,4052005,40520
,,,,,,Phường Kỳ Thịnh,4052007,40520
,,,,,,Phường Kỳ Long,4052009,40520
,,,,,,Phường Kỳ Liên,4052011,40520
,,,,,,Phường Kỳ Phương,4052013,40520
,,,,,,Xã Kỳ Nam,4052015,40520
,,,,,,Xã Kỳ Hưng,4052017,40520
,,,,,,Xã Kỳ Hoa,4052019,40520
,,,,,,Phường Sông Trí,4052021,40520
,,,,,,Phường Kỳ Trinh,4052023,40520
,,,,,,Phường Hưng Trí,4052025,40520
,,,,,,Xã ân Phú,4052101,40521
,,,,,,Xã Đức Giang  ,4052103,40521
,,,,,,Xã Đức Bồng,4052105,40521
,,,,,,Xã Hương Minh,4052107,40521
,,,,,,Thị trấn Vũ Quang,4052109,40521
,,,,,,Xã Đức Lĩnh,4052111,40521
,,,,,,Xã Sơn Thọ,4052113,40521
,,,,,,Xã Đức Hương,4052115,40521
,,,,,,Xã Đức Liên,4052117,40521
,,,,,,Xã Hương Điền,4052119,40521
,,,,,,Xã Hương Thọ,4052121,40521
,,,,,,Xã Hương Quang,4052123,40521
,,,,,,Xã Quang Thọ,4052125,40521
,,,,,,Xã Thọ Điền,4052127,40521
,,,,,,Xã Thạch Bằng,4052301,40523
,,,,,,Xã Thạch Châu,4052303,40523
,,,,,,Xã Thạch Kim,4052305,40523
,,,,,,Xã Thạch Mỹ,4052307,40523
,,,,,,Xã Mai Phụ,4052309,40523
,,,,,,Xã Hộ Độ,4052311,40523
,,,,,,Xã Bình Lộc,4052313,40523
,,,,,,Xã Thịnh Lộc ,4052315,40523
,,,,,,Xã Phù Lưu  ,4052317,40523
,,,,,,Xã ích Hậu,4052319,40523
,,,,,,Xã Hồng Lộc,4052321,40523
,,,,,,Xã Tân Lộc,4052323,40523
,,,,,,Xã An Lộc,4052325,40523
,,,,,,Xã Bình An       ,4052327,40523
,,,,,,Thị trấn Lộc Hà,4052329,40523
,,,,,,Xã Nghĩa Ninh,4070101,40701
,,,,,,Phường Bắc Lý,4070103,40701
,,,,,,Phường Phú Hải,4070105,40701
,,,,,,Xã Lộc Ninh,4070107,40701
,,,,,,Xã Đức Ninh ,4070109,40701
,,,,,,Phường Hải Thành ,4070111,40701
,,,,,,Phường Đồng Phú,4070113,40701
,,,,,,Phường Đồng Mỹ,4070115,40701
,,,,,,Phường Nam Lý,4070117,40701
,,,,,,Phường Hải Đình,4070119,40701
,,,,,,Phường Đồng Sơn,4070121,40701
,,,,,,Phường Bắc Nghĩa,4070123,40701
,,,,,,Phường Đức Ninh Đông,4070125,40701
,,,,,,Xã Quang Phú,4070127,40701
,,,,,,Xã Bảo Ninh,4070129,40701
,,,,,,Xã Thuận Đức,4070131,40701
,,,,,,Phường Đồng Hải,4070133,40701
,,,,,,Xã Thanh Thạch,4070301,40703
,,,,,,Xã Cao Quảng,4070303,40703
,,,,,,Xã Kim Hóa,4070305,40703
,,,,,,Xã Lâm Hóa,4070307,40703
,,,,,,Xã Ngư Hóa,4070309,40703
,,,,,,Xã Đức Hóa,4070311,40703
,,,,,,Xã Châu Hóa,4070313,40703
,,,,,,Thị trấn Đồng Lê,4070315,40703
,,,,,,Xã Hương Hóa,4070317,40703
,,,,,,Xã Thanh Hóa,4070319,40703
,,,,,,Xã Thuận Hóa,4070321,40703
,,,,,,Xã Lê Hóa,4070323,40703
,,,,,,Xã Sơn Hoá,4070325,40703
,,,,,,Xã Đồng Hóa ,4070327,40703
,,,,,,Xã Nam Hoá,4070329,40703
,,,,,,Xã Thạch Hóa,4070331,40703
,,,,,,Xã Phong Hóa,4070333,40703
,,,,,,Xã Mai Hóa,4070335,40703
,,,,,,Xã Tiến Hóa,4070337,40703
,,,,,,Xã Văn Hóa,4070339,40703
,,,,,,Xã Yên Hóa,4070501,40705
,,,,,,Xã Hóa Phúc,4070503,40705
,,,,,,Xã Hóa Tiến,4070505,40705
,,,,,,Xã Minh Hóa,4070507,40705
,,,,,,Xã Trung Hóa,4070509,40705
,,,,,,Thị trấn Quy Đạt,4070511,40705
,,,,,,Xã Dân Hóa,4070513,40705
,,,,,,Xã Trọng Hoá,4070515,40705
,,,,,,Xã Hồng Hóa,4070517,40705
,,,,,,Xã Hóa Thanh,4070519,40705
,,,,,,Xã Hóa Hợp,4070521,40705
,,,,,,Xã Xuân Hóa,4070523,40705
,,,,,,Xã Tân Hóa,4070525,40705
,,,,,,Xã Hóa Sơn,4070527,40705
,,,,,,Xã Quy Hóa,4070529,40705
,,,,,,Xã Thượng Hóa,4070531,40705
,,,,,,Xã Quảng Tiến,4070701,40707
,,,,,,Xã Quảng Hợp ,4070705,40707
,,,,,,Xã Quảng Châu   ,4070707,40707
,,,,,,Xã Cảnh Dương,4070709,40707
,,,,,,Xã Cảnh Hóa,4070711,40707
,,,,,,Xã Quảng Thanh ,4070715,40707
,,,,,,Xã Quảng Kim,4070723,40707
,,,,,,Xã Quảng Đông ,4070725,40707
,,,,,,Xã Quảng Phú   ,4070727,40707
,,,,,,Xã Quảng Thạch ,4070729,40707
,,,,,,Xã Quảng Lưu ,4070731,40707
,,,,,,Xã Quảng Tùng,4070733,40707
,,,,,,Xã Quảng Hưng ,4070735,40707
,,,,,,Xã Quảng Xuân,4070737,40707
,,,,,,Xã Quảng Liên,4070739,40707
,,,,,,Xã Quảng Trường,4070741,40707
,,,,,,Xã Quảng Phương,4070743,40707
,,,,,,Xã Phù Hóa,4070745,40707
,,,,,,Xã Liên Trường,4070769,40707
,,,,,,Xã Liên Trạch,4070901,40709
,,,,,,Xã Phú Định,4070903,40709
,,,,,,Xã Thượng Trạch,4070905,40709
,,,,,,Xã Đồng Trạch,4070907,40709
,,,,,,Xã Hoàn Trạch,4070909,40709
,,,,,,Xã Hoà Trạch,4070911,40709
,,,,,,Xã Nam Trạch,4070913,40709
,,,,,,Thị trấn NT Việt Trung,4070915,40709
,,,,,,Xã Xuân Trạch,4070917,40709
,,,,,,Xã Mỹ Trạch,4070919,40709
,,,,,,Xã Hạ Trạch,4070921,40709
,,,,,,Xã Bắc Trạch,4070923,40709
,,,,,,Xã Lâm Trạch,4070925,40709
,,,,,,Xã Thanh Trạch,4070927,40709
,,,,,,Xã Phúc Trạch ,4070929,40709
,,,,,,Xã Cự Nẫm,4070931,40709
,,,,,,Xã Hải Trạch,4070933,40709
,,,,,,Xã Sơn Lộc ,4070935,40709
,,,,,,Xã Phú Trạch,4070937,40709
,,,,,,Xã Hưng Trạch,4070939,40709
,,,,,,Xã Đức Trạch,4070941,40709
,,,,,,Xã Sơn Trạch,4070943,40709
,,,,,,Xã Vạn Trạch,4070945,40709
,,,,,,Xã Trung Trạch,4070947,40709
,,,,,,Xã Tây Trạch,4070949,40709
,,,,,,Xã Đại Trạch,4070951,40709
,,,,,,Xã Nhân Trạch,4070953,40709
,,,,,,Xã Tân Trạch,4070955,40709
,,,,,,Xã Lý Trạch,4070957,40709
,,,,,,Thị trấn Hoàn Lão,4070959,40709
,,,,,,Xã Hải Phú    ,4070961,40709
,,,,,,Thị Trấn Phong Nha,4070963,40709
,,,,,,Xã Vĩnh Ninh  ,4071101,40711
,,,,,,Xã An Ninh   ,4071103,40711
,,,,,,Xã Lương Ninh,4071105,40711
,,,,,,Xã Hàm Ninh,4071107,40711
,,,,,,Xã Tân Ninh ,4071109,40711
,,,,,,Thị trấn Quán Hàu,4071111,40711
,,,,,,Xã Trường Sơn    ,4071113,40711
,,,,,,Xã Võ Ninh,4071115,40711
,,,,,,Xã Hải Ninh  ,4071117,40711
,,,,,,Xã Duy Ninh,4071119,40711
,,,,,,Xã Gia Ninh,4071121,40711
,,,,,,Xã Trường Xuân,4071123,40711
,,,,,,Xã Hiền Ninh ,4071125,40711
,,,,,,Xã Xuân Ninh ,4071127,40711
,,,,,,Xã Vạn Ninh  ,4071129,40711
,,,,,,Xã Ngân Thủy,4071301,40713
,,,,,,Xã Ngư Thủy Nam,4071303,40713
,,,,,,Thị trấn NT Lệ Ninh,4071305,40713
,,,,,,Xã An Thủy,4071307,40713
,,,,,,Xã Sơn Thủy    ,4071309,40713
,,,,,,Xã Dương Thủy,4071311,40713
,,,,,,Xã Mỹ Thủy,4071313,40713
,,,,,,Xã Sen Thủy,4071315,40713
,,,,,,Xã Văn Thủy,4071317,40713
,,,,,,Thị trấn Kiến Giang,4071319,40713
,,,,,,Xã Hồng Thủy,4071321,40713
,,,,,,Xã Ngư Thuỷ Bắc,4071323,40713
,,,,,,Xã Hoa Thủy,4071325,40713
,,,,,,Xã Thanh Thủy     ,4071327,40713
,,,,,,Xã Phong Thủy,4071329,40713
,,,,,,Xã Cam Thủy,4071331,40713
,,,,,,Xã Lộc Thủy,4071333,40713
,,,,,,Xã Ngư Thuỷ Trung,4071335,40713
,,,,,,Xã Liên Thủy,4071337,40713
,,,,,,Xã Hưng Thủy,4071339,40713
,,,,,,Xã Tân Thủy,4071341,40713
,,,,,,Xã Phú Thủy,4071343,40713
,,,,,,Xã Xuân Thủy  ,4071345,40713
,,,,,,Xã Mai Thủy,4071347,40713
,,,,,,Xã Thái Thủy,4071349,40713
,,,,,,Xã Kim Thủy,4071351,40713
,,,,,,Xã Trường Thủy,4071353,40713
,,,,,,Xã Lâm Thuỷ,4071355,40713
,,,,,,Xã Ngư Thủy ,4071357,40713
,,,,,,Phường Ba Đồn,4071501,40715
,,,,,,Phường Quảng Long,4071503,40715
,,,,,,Phường Quảng Thọ,4071505,40715
,,,,,,Phường Quảng Thuận,4071507,40715
,,,,,,Phường Quảng Phúc,4071509,40715
,,,,,,Phường Quảng Phong,4071511,40715
,,,,,,Xã Quảng Sơn ,4071513,40715
,,,,,,Xã Quảng Tiên,4071515,40715
,,,,,,Xã Quảng Trung  ,4071517,40715
,,,,,,Xã Quảng Tân  ,4071519,40715
,,,,,,Xã Quảng Thủy,4071521,40715
,,,,,,Xã Quảng Minh    ,4071523,40715
,,,,,,Xã Quảng Lộc ,4071525,40715
,,,,,,Xã Quảng Hải ,4071527,40715
,,,,,,Xã Quảng Hòa ,4071529,40715
,,,,,,Xã Quảng Văn ,4071531,40715
,,,,,,Phường Đông Lễ,4090101,40901
,,,,,,Phường 5,4090103,40901
,,,,,,Phường Đông Giang,4090105,40901
,,,,,,Phường 1,4090107,40901
,,,,,,Phường Đông Thanh,4090109,40901
,,,,,,Phường 2,4090111,40901
,,,,,,Phường 4,4090113,40901
,,,,,,Phường Đông Lương,4090115,40901
,,,,,,Phường 3,4090117,40901
,,,,,,Phường 1 ,4090301,40903
,,,,,,Phường 2 ,4090303,40903
,,,,,,Phường 3 ,4090305,40903
,,,,,,Phường An Đôn,4090307,40903
,,,,,,Xã Hải Lệ,4090309,40903
,,,,,,Xã Vĩnh Nam,4090501,40905
,,,,,,Xã Vĩnh Thái,4090503,40905
,,,,,,Xã Vĩnh Kim,4090505,40905
,,,,,,Xã Vĩnh Khê,4090507,40905
,,,,,,Xã Vĩnh Lâm,4090509,40905
,,,,,,Xã Vĩnh Hà,4090511,40905
,,,,,,Xã Vĩnh Sơn  ,4090513,40905
,,,,,,Xã Vĩnh Giang,4090515,40905
,,,,,,Xã Vĩnh ô,4090517,40905
,,,,,,Thị trấn Cửa Tùng,4090519,40905
,,,,,,Thị trấn Hồ Xá,4090521,40905
,,,,,,Thị trấn Bến Quan,4090523,40905
,,,,,,Xã Vĩnh Tú,4090525,40905
,,,,,,Xã Vĩnh Chấp,4090527,40905
,,,,,,Xã Vĩnh Trung,4090529,40905
,,,,,,Xã Vĩnh Thạch,4090531,40905
,,,,,,Xã Vĩnh Long  ,4090533,40905
,,,,,,Xã Vĩnh Hòa  ,4090535,40905
,,,,,,Xã Vĩnh Hiền,4090537,40905
,,,,,,Xã Vĩnh Thủy,4090539,40905
,,,,,,Xã Vĩnh Thành,4090541,40905
,,,,,,Xã Vĩnh Tân,4090543,40905
,,,,,,Xã Kim Thạch ,4090545,40905
,,,,,,Xã Trung Nam,4090547,40905
,,,,,,Xã Hiền Thành,4090549,40905
,,,,,,Xã Trung Giang,4090701,40907
,,,,,,Xã Linh Thượng,4090703,40907
,,,,,,Xã Trung Hải,4090705,40907
,,,,,,Xã Vĩnh Trường,4090707,40907
,,,,,,Xã Gio Châu,4090709,40907
,,,,,,Xã Gio Sơn,4090711,40907
,,,,,,Xã Linh Hải,4090713,40907
,,,,,,Thị trấn Gio Linh,4090715,40907
,,,,,,Thị trấn Cửa Việt,4090717,40907
,,,,,,Xã Trung Sơn      ,4090719,40907
,,,,,,Xã Gio Phong,4090721,40907
,,,,,,Xã Gio Mỹ,4090723,40907
,,,,,,Xã Gio Bình,4090725,40907
,,,,,,Xã Gio Hải,4090727,40907
,,,,,,Xã Gio An,4090729,40907
,,,,,,Xã Gio Thành,4090731,40907
,,,,,,Xã Gio Việt,4090733,40907
,,,,,,Xã Gio Hòa,4090735,40907
,,,,,,Xã Gio Mai,4090737,40907
,,,,,,Xã Hải Thái,4090739,40907
,,,,,,Xã Gio Quang,4090741,40907
,,,,,,Xã Linh Trường,4090743,40907
,,,,,,Xã Phong Bình ,4090745,40907
,,,,,,Xã Cam Thanh,4090901,40909
,,,,,,Xã Cam Thủy ,4090903,40909
,,,,,,Xã Cam Chính,4090905,40909
,,,,,,Thị trấn Cam Lộ,4090907,40909
,,,,,,Xã Cam Tuyền,4090909,40909
,,,,,,Xã Cam An,4090911,40909
,,,,,,Xã Cam Thành,4090913,40909
,,,,,,Xã Cam Hiếu,4090915,40909
,,,,,,Xã Cam Nghĩa,4090917,40909
,,,,,,Xã Thanh An      ,4090919,40909
,,,,,,Xã Triệu Đại,4091101,40911
,,,,,,Xã Triệu Vân,4091103,40911
,,,,,,Xã Triệu Thuận,4091105,40911
,,,,,,Xã Triệu Sơn,4091107,40911
,,,,,,Xã Triệu Trung,4091109,40911
,,,,,,Xã Triệu Thành ,4091111,40911
,,,,,,Thị trấn ái Tử,4091113,40911
,,,,,,Xã Triệu An,4091115,40911
,,,,,,Xã Triệu Phước,4091117,40911
,,,,,,Xã Triệu Độ,4091119,40911
,,,,,,Xã Triệu Trạch,4091121,40911
,,,,,,Xã Triệu Hòa,4091123,40911
,,,,,,Xã Triệu Lăng,4091125,40911
,,,,,,Xã Triệu Long,4091127,40911
,,,,,,Xã Triệu Tài,4091129,40911
,,,,,,Xã Triệu Đông,4091131,40911
,,,,,,Xã Triệu ái,4091133,40911
,,,,,,Xã Triệu Thượng,4091135,40911
,,,,,,Xã Triệu Giang,4091137,40911
,,,,,,Thị trấn Hải Lăng,4091301,40913
,,,,,,Xã Hải Thành,4091303,40913
,,,,,,Xã Hải Tân,4091305,40913
,,,,,,Xã Hải Chánh,4091307,40913
,,,,,,Xã Hải Thiện,4091309,40913
,,,,,,Xã Hải Xuân,4091311,40913
,,,,,,Xã Hải Phú ,4091313,40913
,,,,,,Xã Hải An  ,4091315,40913
,,,,,,Xã Hải Ba,4091317,40913
,,,,,,Xã Hải Quy,4091319,40913
,,,,,,Xã Hải Quế,4091321,40913
,,,,,,Xã Hải Vĩnh,4091323,40913
,,,,,,Xã Hải Lệ ,4091325,40913
,,,,,,Xã Hải Thượng ,4091327,40913
,,,,,,Xã Hải Dương,4091329,40913
,,,,,,Xã Hải Lâm,4091331,40913
,,,,,,Xã Hải Hòa,4091333,40913
,,,,,,Xã Hải Trường,4091335,40913
,,,,,,Xã Hải Thọ,4091337,40913
,,,,,,Xã Hải Sơn  ,4091339,40913
,,,,,,Xã Hải Khê,4091341,40913
,,,,,,Thị trấn Diên Sanh,4091343,40913
,,,,,,Xã Hải Phong ,4091345,40913
,,,,,,Xã Hải Hưng ,4091347,40913
,,,,,,Xã Hải Định,4091349,40913
,,,,,,Thị trấn Khe Sanh,4091501,40915
,,,,,,Xã Tân Liên  ,4091503,40915
,,,,,,Xã Hướng Linh,4091505,40915
,,,,,,Xã Tân Long   ,4091507,40915
,,,,,,Xã Thuận,4091509,40915
,,,,,,Xã Thanh,4091511,40915
,,,,,,Xã Xy,4091513,40915
,,,,,,Thị trấn Lao Bảo,4091515,40915
,,,,,,Xã Hướng Lập,4091517,40915
,,,,,,Xã Hướng Việt,4091519,40915
,,,,,,Xã Hướng Phùng,4091521,40915
,,,,,,Xã Hướng Sơn,4091523,40915
,,,,,,Xã Tân Hợp   ,4091525,40915
,,,,,,Xã Hướng Tân,4091527,40915
,,,,,,Xã Tân Thành           ,4091529,40915
,,,,,,Xã Tân Lập               ,4091531,40915
,,,,,,Xã Húc,4091533,40915
,,,,,,Xã Hướng Lộc,4091535,40915
,,,,,,Xã Ba Tầng,4091537,40915
,,,,,,Xã A Dơi,4091539,40915
,,,,,,Xã A Xing,4091541,40915
,,,,,,Xã A Túc,4091543,40915
,,,,,,Xã  Lìa,4091545,40915
,,,,,,Xã Ba Nang,4091701,40917
,,,,,,Xã Hướng Hiệp,4091703,40917
,,,,,,Xã Hải Phúc,4091705,40917
,,,,,,Xã A Vao,4091707,40917
,,,,,,Xã A Ngo,4091709,40917
,,,,,,Thị trấn Krông Klang,4091711,40917
,,,,,,Xã Mò ó,4091713,40917
,,,,,,Xã Đa Krông,4091715,40917
,,,,,,Xã Triệu Nguyên ,4091717,40917
,,,,,,Xã Ba Lòng,4091719,40917
,,,,,,Xã Tà Long,4091721,40917
,,,,,,Xã Húc Nghì,4091723,40917
,,,,,,Xã Tà Rụt,4091725,40917
,,,,,,Xã A Bung,4091727,40917
,,,,,,Xã Cồn Cỏ,4091901,40919
,,,,,,Phường Phú Thuận,4110101,41101
,,,,,,Phường Phường Đúc,4110103,41101
,,,,,,Phường Phú Hậu,4110105,41101
,,,,,,Phường Phú Cát,4110107,41101
,,,,,,Phường Vĩnh Ninh,4110109,41101
,,,,,,Phường Phước Vĩnh,4110111,41101
,,,,,,Phường Thủy Xuân,4110113,41101
,,,,,,Phường Phú Bình,4110115,41101
,,,,,,Phường Tây Lộc,4110117,41101
,,,,,,Phường Thuận Lộc,4110119,41101
,,,,,,Phường Phú Hiệp,4110121,41101
,,,,,,Phường Thuận Hòa,4110123,41101
,,,,,,Phường Thuận Thành,4110125,41101
,,,,,,Phường Phú Hòa,4110127,41101
,,,,,,Phường Kim Long,4110129,41101
,,,,,,Phường Vỹ Dạ,4110131,41101
,,,,,,Phường Phú Hội,4110133,41101
,,,,,,Phường Phú Nhuận,4110135,41101
,,,,,,Phường Xuân Phú,4110137,41101
,,,,,,Phường Trường An,4110139,41101
,,,,,,Phường An Cựu,4110141,41101
,,,,,,Phường Hương Sơ,4110143,41101
,,,,,,Phường Thủy Biều,4110145,41101
,,,,,,Phường Hương Long,4110147,41101
,,,,,,Phường An Đông,4110149,41101
,,,,,,Phường An Tây,4110151,41101
,,,,,,Phường An Hòa,4110153,41101
,,,,,,Thị trấn Phong Điền,4110301,41103
,,,,,,Xã Phong Sơn,4110303,41103
,,,,,,Xã Điền Môn,4110305,41103
,,,,,,Xã Điền Hòa,4110307,41103
,,,,,,Xã Phong Hòa,4110309,41103
,,,,,,Xã Phong An,4110311,41103
,,,,,,Xã Điền Hương,4110313,41103
,,,,,,Xã Điền Lộc,4110315,41103
,,,,,,Xã Phong Bình,4110317,41103
,,,,,,Xã Phong Chương,4110319,41103
,,,,,,Xã Phong Hải,4110321,41103
,,,,,,Xã Điền Hải,4110323,41103
,,,,,,Xã Phong Thu,4110325,41103
,,,,,,Xã Phong Hiền,4110327,41103
,,,,,,Xã Phong Mỹ,4110329,41103
,,,,,,Xã Phong Xuân,4110331,41103
,,,,,,Xã Quảng Thái ,4110501,41105
,,,,,,Xã Quảng Phước,4110503,41105
,,,,,,Xã Quảng Phú    ,4110505,41105
,,,,,,Thị trấn Sịa,4110507,41105
,,,,,,Xã Quảng Ngạn,4110509,41105
,,,,,,Xã Quảng Lợi  ,4110511,41105
,,,,,,Xã Quảng Công,4110513,41105
,,,,,,Xã Quảng Vinh  ,4110515,41105
,,,,,,Xã Quảng An ,4110517,41105
,,,,,,Xã Quảng Thành ,4110519,41105
,,,,,,Xã Quảng Thọ  ,4110521,41105
,,,,,,Phường Hương Văn,4110701,41107
,,,,,,Xã Hương Phong,4110703,41107
,,,,,,Xã Hương Vinh,4110705,41107
,,,,,,Xã Hương Bình ,4110707,41107
,,,,,,Xã Hồng Tiến,4110709,41107
,,,,,,Phường Tứ Hạ,4110711,41107
,,,,,,Xã Hải Dương ,4110713,41107
,,,,,,Xã Hương Toàn,4110715,41107
,,,,,,Phường Hương Vân,4110717,41107
,,,,,,Phường Hương Xuân,4110719,41107
,,,,,,Phường Hương Chữ,4110721,41107
,,,,,,Phường Hương An,4110723,41107
,,,,,,Phường Hương Hồ,4110725,41107
,,,,,,Xã Hương Thọ ,4110727,41107
,,,,,,Xã Bình Điền,4110729,41107
,,,,,,Xã Bình Thành ,4110731,41107
,,,,,,Xã Bình Tiến,4110733,41107
,,,,,,Thị trấn Thuận An,4110901,41109
,,,,,,Xã Phú Lương    ,4110903,41109
,,,,,,Xã Phú Mậu,4110905,41109
,,,,,,Xã Phú Xuân   ,4110907,41109
,,,,,,Xã Phú Thượng ,4110909,41109
,,,,,,Thị trấn Phú Đa,4110911,41109
,,,,,,Xã Vinh Thái,4110913,41109
,,,,,,Xã Phú Thuận,4110915,41109
,,,,,,Xã Phú Dương,4110917,41109
,,,,,,Xã Phú An,4110919,41109
,,,,,,Xã Phú Hải ,4110921,41109
,,,,,,Xã Phú Diên,4110923,41109
,,,,,,Xã Phú Thanh ,4110925,41109
,,,,,,Xã Phú Mỹ  ,4110927,41109
,,,,,,Xã Phú Hồ,4110929,41109
,,,,,,Xã Vinh Xuân,4110931,41109
,,,,,,Xã Vinh Thanh,4110933,41109
,,,,,,Xã Vinh An,4110935,41109
,,,,,,Xã Vinh Phú,4110937,41109
,,,,,,Xã Vinh Hà,4110939,41109
,,,,,,Xã Phú Gia ,4110941,41109
,,,,,,Phường Thủy Châu,4111101,41111
,,,,,,Xã Thủy Thanh,4111103,41111
,,,,,,Phường Thủy Lương,4111105,41111
,,,,,,Xã Phú Sơn     ,4111107,41111
,,,,,,Phường Phú Bài,4111109,41111
,,,,,,Xã Thủy Vân,4111111,41111
,,,,,,Phường Thủy Dương,4111113,41111
,,,,,,Phường Thủy Phương,4111115,41111
,,,,,,Xã Thủy Bằng,4111117,41111
,,,,,,Xã Thủy Tân,4111119,41111
,,,,,,Xã Thủy Phù,4111121,41111
,,,,,,Xã Dương Hòa,4111123,41111
,,,,,,Xã Lộc Điền,4111301,41113
,,,,,,Xã Vinh Mỹ,4111303,41113
,,,,,,Thị trấn Phú Lộc,4111305,41113
,,,,,,Xã Vinh Giang,4111307,41113
,,,,,,Xã Lộc Bình,4111309,41113
,,,,,,Xã Lộc Thủy ,4111311,41113
,,,,,,Xã Xuân Lộc     ,4111313,41113
,,,,,,Thị trấn Lăng Cô,4111315,41113
,,,,,,Xã Vinh Hưng,4111317,41113
,,,,,,Xã Vinh Hải,4111319,41113
,,,,,,Xã Vinh Hiền,4111321,41113
,,,,,,Xã Lộc Bổn,4111323,41113
,,,,,,Xã Lộc Sơn ,4111325,41113
,,,,,,Xã Lộc Vĩnh,4111327,41113
,,,,,,Xã Lộc An ,4111329,41113
,,,,,,Xã Lộc Trì,4111331,41113
,,,,,,Xã Lộc Tiến,4111333,41113
,,,,,,Xã Lộc Hòa,4111335,41113
,,,,,,Xã Giang Hải,4111337,41113
,,,,,,Xã Hồng Quảng,4111501,41115
,,,,,,Xã Đông Sơn      ,4111503,41115
,,,,,,Xã Hồng Hạ,4111505,41115
,,,,,,Xã Hồng Trung,4111507,41115
,,,,,,Xã Hương Nguyên,4111509,41115
,,,,,,Xã Bắc Sơn,4111511,41115
,,,,,,Xã Hồng Bắc,4111513,41115
,,,,,,Xã A Ngo ,4111515,41115
,,,,,,Xã Sơn Thủy     ,4111517,41115
,,,,,,Xã Phú Vinh ,4111519,41115
,,,,,,Xã Hương Phong ,4111521,41115
,,,,,,Xã Nhâm,4111523,41115
,,,,,,Xã Hồng Thượng,4111525,41115
,,,,,,Xã Hồng Thái        ,4111527,41115
,,,,,,Xã Hương Lâm,4111529,41115
