gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":10.9080797222,""longitude"":106.748922222}",,2.35745E+15,Trường mầm non tư thục Anh Tước,,"10/6B, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20140730/2826-59718e0d39a16e1c8603159d59eba89b.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140730/2826-59718e0d39a16e1c8603159d59eba89b.jpg,,(84-199) 8 687 863,,,,0,[]
"{""latitude"":10.9081905556,""longitude"":106.749864444}",,3.60135E+15,Lớp mẫu giáo mầm non Hoa Đào,,"11/6, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20120829/p1_134620596371140b39e0a9cdb21ef818f01ad087e63e3b.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120829/p1_134620596371140b39e0a9cdb21ef818f01ad087e63e3b.jpg,,(84-650) 3 733 192,,,,0,[]
"{""latitude"":10.9082125,""longitude"":106.750324722}",,2.78019E+15,Trường cao đẳng nghề đường sắt phân hiệu phía nam,,"431, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20120829/p1_13462059646999d448d0cf10fd0375190c728de7a128a3.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120829/p1_13462059646999d448d0cf10fd0375190c728de7a128a3.jpg,,(84-650) 3 752 033; (84-650) 3 742 815,,,,0,[]
"{""latitude"":10.90790272,""longitude"":106.75691223}",,4.10172E+15,Trung tâm luyện thi gia sư Chi Thành,,"273, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20140729/2823-a8d703eb7a013078ad4b2485a793cd45.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140729/2823-a8d703eb7a013078ad4b2485a793cd45.jpg,,,,,,0,[]
"{""latitude"":10.90798283,""longitude"":106.75395966}",,2.07787E+15,Trường mẫu giáo Thống Nhất,,"Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20140729/2823-bdf5aefabd546d4e22cded24dce2b09d.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140729/2823-bdf5aefabd546d4e22cded24dce2b09d.jpg,,,,,,0,[]
"{""latitude"":10.9074616667,""longitude"":106.758414722}",,3.58245E+14,Trường mầm non Thảo Hiền,,"3/20A, Đường Mồi, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20140729/2817-853c8df22a4cc7788a216b93f53388bd.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140729/2817-853c8df22a4cc7788a216b93f53388bd.jpg,,(84-169) 5 467 080; (84-169) 2 935 356,,,,0,[]
"{""latitude"":10.90787125,""longitude"":106.7596283}",,3.04106E+15,Trung tâm ngoại ngữ Thành Công,,"211, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20140729/2823-6a87d4cd54a6da984a3ac714a0f8c338.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140729/2823-6a87d4cd54a6da984a3ac714a0f8c338.jpg,,(84-650) 3 752 541,,,,0,[]
"{""latitude"":10.90797901,""longitude"":106.75830841}",,1.79598E+15,Trường tiểu học Lý Thường Kiệt,,"Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20140729/2826-a9cba36cc074b4fd24bccc0ce36cc85e.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140729/2826-a9cba36cc074b4fd24bccc0ce36cc85e.jpg,,,,,,0,[]
"{""latitude"":10.9079941667,""longitude"":106.7572325}",,1.27796E+15,Nhật ngữ Thanh Hoa,,"261, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120829/p1_13462059656091b6c877cdce2ed9698dfd2dc024a1e496.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120829/p1_13462059656091b6c877cdce2ed9698dfd2dc024a1e496.jpg,,,,,,0,[]
"{""latitude"":10.9078972222,""longitude"":106.761387222}",,3.30703E+15,Đại học Bình Dương,,"167A, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20140729/2823-5b98d52484dff205f028a69bfe5e249c.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140729/2823-5b98d52484dff205f028a69bfe5e249c.jpg,,(84-650) 3 904 233,,,,0,[]
"{""latitude"":10.40723515,""longitude"":107.12985992}",,8.46082E+14,Mầm non Bé Ngoan,,"955, Đường 30/4, P. 11, Thành phố Vũng Tàu, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20140711/2494-2973ad2472ea50a9d08ccaeb93218a09.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140711/2494-2973ad2472ea50a9d08ccaeb93218a09.jpg,,,,,,0,[]
"{""latitude"":10.40707111,""longitude"":107.1313324}",,1.12811E+15,Mầm non Minh Thành 2,,"888/2 A2, Đường 30/4, P. 11, Thành phố Vũng Tàu, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20140716/2563-8bc81bb10277dba8626d7cd683dcda1b.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140716/2563-8bc81bb10277dba8626d7cd683dcda1b.jpg,,,,,,0,[]
"{""latitude"":10.40734386,""longitude"":107.14087677}",,2.58374E+15,Mầm non tư thục Gia Hân,,"92, Đô Lương, P. 11, Thành phố Vũng Tàu, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20140716/2564-6c70f51b1da7638604d976923e4d7b9c.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20140716/2564-6c70f51b1da7638604d976923e4d7b9c.jpg,,(84-169) 2 856 793,,,,0,[]
"{""latitude"":10.658547,""longitude"":106.506895}",,3.3417E+16,Trường tiểu học Thanh Phú,,"Ấp Thanh Hiệp, Xã Thanh Phú, H. Bến Lức, T. Long An",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-72) 3 872 043,,,,0,[]
"{""latitude"":10.90928459,""longitude"":106.58315277}",,2.1331E+16,Trường trung học cơ sở Đỗ Văn Dậy,,"Huỳnh Thị Mài, Xã Tân Hiệp, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180702/24599-093a0ed47db439633dcacb63e5d69f5b.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180702/24599-093a0ed47db439633dcacb63e5d69f5b.jpg,,,,,,0,[]
"{""latitude"":10.408194,""longitude"":106.304621}",,2.77945E+16,Trường THCS Tam Hiệp,,"Xã Tam Hiệp, H. Châu Thành, T. Tiền Giang",Giáo dục,5,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-73) 3 893 045,,,,1,[]
"{""latitude"":10.408046,""longitude"":106.673512}",,1.29109E+16,Trường tiểu học Tân Trung 1,,"Xã Tân Trung, Thị xã Gò Công, T. Tiền Giang",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.90918159,""longitude"":106.64565277}",,3.94537E+14,Trung tâm ngoại ngữ quốc tế Á Châu,,"18, Bùi Công Trừng, Xã Đông Thạnh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20160622/11798-d6f99825a7f26b5e5266d815b7b23336.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20160622/11798-d6f99825a7f26b5e5266d815b7b23336.jpg,,,,,,0,[]
"{""latitude"":10.90954304,""longitude"":106.6491394}",,4.28977E+15,Trường tiểu học Hoàng Hoa Thám,,"7/11C, Hương lộ 80B, Xã Đông Thạnh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20160622/11798-0296c529e2baf7eeb19266866eb87240.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20160622/11798-0296c529e2baf7eeb19266866eb87240.jpg,,(84-8) 37 110 626,,,,0,[]
"{""latitude"":10.90873909,""longitude"":106.64836121}",,1.15752E+15,Mầm non tư thục Hoa-Tigon,,"111, Bùi Công Trừng, Xã Đông Thạnh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20160620/11792-2bf8223b9716f60c04da1ffde9da78f0.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160620/11792-2bf8223b9716f60c04da1ffde9da78f0.jpg,,,,,,0,[]
"{""latitude"":10.90875816,""longitude"":106.64851379}",,7.15306E+14,"Lớp dạy thêm toán, lý hóa Thầy Thoại",,"Bùi Công Trừng, Xã Đông Thạnh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20160622/11798-14550f7f46e3d1d01cc768a5fc8ba824.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160622/11798-14550f7f46e3d1d01cc768a5fc8ba824.jpg,,(84-90) 5 398 164,,,,0,[]
"{""latitude"":10.90859222,""longitude"":106.64949036}",,2.01483E+16,Lớp dạy thêm CLC,,"7/31C, Bùi Công Trừng, Xã Đông Thạnh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20160621/11798-417020256b331c529ffa54d6d8d1f1e1.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20160621/11798-417020256b331c529ffa54d6d8d1f1e1.jpg,,,,,,0,[]
"{""latitude"":10.90955067,""longitude"":106.66779327}",,3.19875E+14,Mầm non Sen Hồng,,"Ấp 1, Bùi Công Trừng, Xã Nhị Bình, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20150616/6646-91a4d4a2c45c5f673627996b57c6edf2.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20150616/6646-91a4d4a2c45c5f673627996b57c6edf2.jpg,,(84-8) 62 745 072,,,,0,[]
"{""latitude"":10.90918159,""longitude"":106.68457031}",,1.189E+15,Lớp nhạc Minh Lộc,,"76, Bùi Công Trừng, Xã Nhị Bình, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20150616/6650-742815544da8b14216e776e4899aa811.jpg,//poipic.coccoc.com/1000x750/poi/previews/20150616/6650-742815544da8b14216e776e4899aa811.jpg,,(84-8) 37 121 592; (84-90) 8 373 685,,,,0,[]
"{""latitude"":10.908819,""longitude"":106.696916}",,2.77151E+15,Trung tâm giáo dục thường xuyên kinh tế hướng nghiệp Thuận An,,"Ấp Bình Đức, P. Lái Thiêu, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-650) 3 755 231,,,,0,[]
"{""latitude"":10.908888,""longitude"":106.697164}",,3.33962E+15,Trường tiểu học Lái Thiêu,,"Đường vào nhà thờ, P. Lái Thiêu, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-274) 3 759 495,,,,0,[]
"{""latitude"":10.909483,""longitude"":106.726389}",,1.0907E+14,Trường tiểu học Bình Hòa,,"P. Bình Hòa, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.9085316667,""longitude"":106.739847222}",,1.07682E+14,Trường mầm non Sao Mai,,"Tỉnh lộ 743, P. Bình Hòa, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20121101/p1_13517431921528bec08d736a20e24740233c93b0661bc8.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121101/p1_13517431921528bec08d736a20e24740233c93b0661bc8.jpg,,(84-650) 6 283 553; (84-98) 6 262 725,,,,0,[]
"{""latitude"":10.90882206,""longitude"":106.74966431}",,2.65151E+15,Trường mầm non Anh Đào,,"300/26, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20140729/2826-cefd66e896b40c6f88e69fb2c58556f2.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140729/2826-cefd66e896b40c6f88e69fb2c58556f2.jpg,,(84-169) 5 953 683,,,,0,[]
"{""latitude"":10.90937328,""longitude"":106.7516098}",,3.08591E+15,Trường mầm non tư thục Bé Yêu,,"39 khu phố Thống Nhất 1, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20140729/2826-22437b1c93f189a544fa8c2c0e959390.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140729/2826-22437b1c93f189a544fa8c2c0e959390.jpg,,,,,,0,[]
"{""latitude"":10.90936661,""longitude"":106.75154114}",,2.08165E+14,Trung tâm luyện chữ đẹp Bút Hoa,,"28 khu phố Thống Nhất 1, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20140729/2826-7f05e44e6c9609e417cee2351558ebac.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140729/2826-7f05e44e6c9609e417cee2351558ebac.jpg,,,,,,0,[]
"{""latitude"":10.90936089,""longitude"":106.75164032}",,1.50912E+15,Trường mầm non tư thục Bé Yêu,,"14 khu phố Thống Nhất 1, Lý Thường Kiệt, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20140729/2826-d67912967fe4eb87700cb68567114ff8.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140729/2826-d67912967fe4eb87700cb68567114ff8.jpg,,(84-650) 3 730 170,,,,0,[]
"{""latitude"":10.9087491667,""longitude"":106.759391667}",,1.47364E+15,Mầm non tư thục Sóc Nâu,,"Đường Mồi, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20140729/2817-ac0b16b056332afc2439a072717f2474.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140729/2817-ac0b16b056332afc2439a072717f2474.jpg,,(84-98) 8 144 780,,,,0,[]
"{""latitude"":10.9090075,""longitude"":106.786485278}",,4.37507E+14,Trường mầm non Nguyễn Thi,,"58/1A, Tỉnh lộ 743, P. Tân Đông Hiệp, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20120906/p1_13468947639129221c5a1418d3c5b8b61c90063968e6ad.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120906/p1_13468947639129221c5a1418d3c5b8b61c90063968e6ad.jpg,,(84-97) 5 657 794; (84-97) 4 794 137,,,,0,[]
"{""latitude"":10.659188,""longitude"":107.177789}",,3.61438E+15,Trường Tiểu học Nguyễn Đình Chiểu,,"Thôn Sông Xoài 5, Xã Láng Lớn, H. Châu Đức, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-64) 3 881 465,,,,0,[]
"{""latitude"":10.40847301,""longitude"":107.12854004}",,1.2736E+15,Cơ sở mầm non Trúc Xanh 1,,"945/47, Đường 30/4, P. 11, Thành phố Vũng Tàu, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20140711/2494-603097a7258e440ecc784d58a2398536.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20140711/2494-603097a7258e440ecc784d58a2398536.jpg,,(84-64) 3 326 745,,,,0,[]
"{""latitude"":10.40871239,""longitude"":107.12837982}",,2.93163E+15,Dậy luyện viết chữ đẹp,,"945/61, Đường 30/4, P. 11, Thành phố Vũng Tàu, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20140711/2494-4699bbf6143e3f3893e055ee1dd5362c.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20140711/2494-4699bbf6143e3f3893e055ee1dd5362c.jpg,,,,,,0,[]
"{""latitude"":10.40786266,""longitude"":107.13323975}",,2.91156E+15,Cơ sở mầm non tư thục Linh Thơ,,"944/25, Đường 30/4, P. 11, Thành phố Vũng Tàu, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20140716/2564-d5d1459c12358e401919d2f8b8814d70.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20140716/2564-d5d1459c12358e401919d2f8b8814d70.jpg,,(84-98) 7 058 982,,,,0,[]
"{""latitude"":10.40894508,""longitude"":107.13655853}",,1.87221E+15,Cơ sở tư thục mầm non Măng Non,,"23, Đô Lương, P. 11, Thành phố Vũng Tàu, T. Bà Rịa - Vũng Tàu",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20140716/2561-8a0b2419faf053d93bec8ee200d1e57a.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140716/2561-8a0b2419faf053d93bec8ee200d1e57a.jpg,,,,,,0,[]
"{""latitude"":10.91007614,""longitude"":106.82855225}",,3.74757E+15,Mầm non Vàng Anh,,"Khu phố 4, Bùi Hữu Nghĩa, P. Tân Vạn, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20140804/2859-8ac1452d065019b9b3c2a9e9c7dc0fe8.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140804/2859-8ac1452d065019b9b3c2a9e9c7dc0fe8.jpg,,,,,,0,[]
"{""latitude"":10.659991,""longitude"":106.570084}",,1.10589E+16,Trường THCS Bình Chánh,,"B15/8, Ấp 2, Xã Bình Chánh, H. Bình Chánh, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-8) 38 758 404,,,http://thcsbinhchanh.hcm.edu.vn/,0,[]
"{""latitude"":10.660499,""longitude"":106.596036}",,4.12398E+15,Trường THCS Tân Quý Tây,,"16/18C, Ấp 4, Xã Tân Quý Tây, H. Bình Chánh, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-8) 38 758 694,c2tqt.binhchanh.tphcm@moet.edu.vn,,http://thcstanquytay.hcm.edu.vn/,0,[]
"{""latitude"":10.409862,""longitude"":106.339039}",,1.76097E+16,Trường tiểu học Long An,,"Xã Long An, H. Châu Thành, T. Tiền Giang",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-73) 3 856 723,,,,0,[]
"{""latitude"":10.91014099,""longitude"":106.64907074}",,3.73786E+15,Mầm non Bảo My 2,,"10/25B, Hương lộ 80B, Xã Đông Thạnh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20160622/11798-6ef5d6ce25ef002062b2ca93b226ff74.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160622/11798-6ef5d6ce25ef002062b2ca93b226ff74.jpg,,,,,,0,[]
"{""latitude"":10.9103241,""longitude"":106.649086}",,2.45589E+16,Lớp mẫu giáo Sóc Nâu,,"100/22, Hương lộ 80B, Xã Đông Thạnh, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20160621/11798-e01f61564ae81de63d50da59bcea7240.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20160621/11798-e01f61564ae81de63d50da59bcea7240.jpg,,(84-121) 4 889 990,,,,0,[]
"{""latitude"":10.91079044,""longitude"":106.67272186}",,3.2139E+15,Trường trung học cơ sở Đặng Công Bỉnh,,"Bùi Công Trừng, Xã Nhị Bình, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20150616/6651-397fdb1a9a8e141ba98d778f331cc1b5.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20150616/6651-397fdb1a9a8e141ba98d778f331cc1b5.jpg,,,,,,0,[]
"{""latitude"":10.91016483,""longitude"":106.68421173}",,4.13521E+15,Trường mẫu giáo Sơn Ca 3,,"94, Bùi Công Trừng, Xã Nhị Bình, H. Hóc Môn, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20150616/6650-8a6fff3ae546b89f8bff5325cf9acd45.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20150616/6650-8a6fff3ae546b89f8bff5325cf9acd45.jpg,,,,,,0,[]
"{""latitude"":10.9104569444,""longitude"":106.702915278}",,1.84276E+15,Trường trung cấp tài chính kế toán Bình Dương,,"102, Nguyễn Văn Tiết, P. Lái Thiêu, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20121105/p1_1352086565731322775ffdb7ca2124d6e0d2b10a90411e.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121105/p1_1352086565731322775ffdb7ca2124d6e0d2b10a90411e.jpg,,,,,,0,[]
"{""latitude"":10.9113480556,""longitude"":106.750665}",,2.46849E+14,Lớp mầm non tư thục Măng Non,,"25/8A, Tỉnh lộ 743, P. Tân Đông Hiệp, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20120829/p1_134620542674731f6e8973c5f37bcdcfd80fc55a02ed11.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120829/p1_134620542674731f6e8973c5f37bcdcfd80fc55a02ed11.jpg,,(84-650) 3 731 173; (84-97) 9 495 509,,,,0,[]
"{""latitude"":10.91109753,""longitude"":106.75476074}",,7.31007E+14,Anh ngữ giao tiếp Thiên Minh,,"41/1, Tỉnh lộ 743C, P. Tân Đông Hiệp, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20140729/2827-919aeaaa1ff9b1408813238f7bef7d6a.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140729/2827-919aeaaa1ff9b1408813238f7bef7d6a.jpg,,(84-650) 3 775 870,,,,0,[]
"{""latitude"":10.91056442,""longitude"":106.76593781}",,1.87678E+15,"Trung tâm gia sư, dạy kèm Hoa Khôi",,"81A khu phố Đông Tân, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20140730/2827-5e424a686bbb4ca932d56e63c5c3cd07.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20140730/2827-5e424a686bbb4ca932d56e63c5c3cd07.jpg,,,,,,0,[]
"{""latitude"":10.9108666667,""longitude"":106.767862222}",,2.91614E+15,Trường trung học cơ sở Dĩ An,,"KP Thắng Lợi 1, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20120828/p1_1346119509456752b34a8c54eeee038dd80747f67b5ee4.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120828/p1_1346119509456752b34a8c54eeee038dd80747f67b5ee4.jpg,,(84-650) 3 752 046,,,,0,[]
"{""latitude"":10.91053,""longitude"":106.765700278}",,1.29556E+15,"Trường TH, THCS và THPT Phan Chu Trinh",,"8/23 KP Đông Tân, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120828/p1_13461195094436a8c0546e3d51514f80e44e2869641dd1.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120828/p1_13461195094436a8c0546e3d51514f80e44e2869641dd1.jpg,,(84-650) 3 796 469,,,,0,[]
"{""latitude"":10.9107386111,""longitude"":106.767274444}",,3.62448E+15,Lớp nhạc Thiên Kim,,"17/3 Khu phố Thắng Lợi 1, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120828/p1_13461195093079d5dcb53181110a49f0affff3d16056d9.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120828/p1_13461195093079d5dcb53181110a49f0affff3d16056d9.jpg,,,,,,0,[]
"{""latitude"":10.911388,""longitude"":106.768484}",,9.19149E+14,Trường THPT Dĩ An,,"Khu phố Đông Tân, P. Dĩ An, Thị xã Dĩ An, T. Bình Dương",Giáo dục,5,,//poipic.coccoc.com/80x80/poi/previews/20160106/p1_14520581934193b3a7ccfd4378e6abba76e4e7e7fcc030.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160106/p1_14520581934193b3a7ccfd4378e6abba76e4e7e7fcc030.jpg,,(84-650) 3 733 554,thpt-dian@sgdbinhduong.edu.vn,http://www.facebook.com/THPTDiAn/,http://thpt.sgdbinhduong.edu.vn/,1,[]
